Environment,h2_raw,h2_raw_manage_type_1,h2_raw_manage_type_2,h2_raw_manage_type_3,h2_adj,h2_adj_manage_type_1,h2_adj_manage_type_2,h2_adj_manage_type_3
BEL_2018_1,0.654202931411714,0.654202931411714,,,0.727351507424737,0.727351507424737,,
BEL_2018_BUFFER,0.49280335822958,,,,0.571092466328728,,,
BEL_2019_1,0.540971425468261,0.540971425468261,,,0.648345376719814,0.648345376719814,,
BEL_2019_BUFFER,0.419311872687266,,,,,,,
BEL_2020_1,0.51578969822657,0.51578969822657,,,0.613456871472483,0.613456871472483,,
BEL_2020_2,0.457768667364179,,,,0.662159042818917,,0.662159042818917,
BEL_2020_BUFFER,0.434690044154706,,,,0.548640474904882,,,
BEL_2021_1,0.531610871496975,0.531610871496975,,,0.604434025342539,0.604434025342539,,
BEL_2022_1,0.541308590965527,0.541308590965527,,,0.592110441870266,0.592110441870266,,
CHE_2018_1,0.664391979729112,0.664391979729112,,,0.723979016411994,0.723979016411994,,
CHE_2018_BUFFER,0.522996901296303,,,,0.735793543459763,,,
CHE_2019_1,0.562995434104191,0.562995434104191,,,0.617527064860917,0.617527064860917,,
CHE_2019_BUFFER,0.487657660789342,,,,0.538887659428397,,,
CHE_2020_1,0.620565657002197,0.620565657002197,,,0.669089557671619,0.669089557671619,,
CHE_2020_2,0.686809625456651,,0.686809625456651,,0.702569256865706,,0.702569256865706,
CHE_2021_1,0.608341956075532,0.608341956075532,,,0.672320533012231,0.672320533012231,,
CHE_2021_2,0.638040743165908,,0.638040743165908,,0.659014646244754,,0.659014646244754,
CHE_2021_BUFFER,0.494147968031145,,,,0.657611702342372,,,
CHE_2022_1,0.606986866393478,0.606986866393478,,,0.665038289711551,0.665038289711551,,
CHE_2022_2,0.689821676545875,,0.689821676545875,,0.717082244789602,,0.717082244789602,
CHE_2022_BUFFER,0.703536868839732,,,,,,,
CHE_2023_1,0.576901718648681,0.576901718648681,,,0.632700778620072,0.632700778620072,,
CHE_2023_2,0.602695008890817,,0.602695008890817,,0.640436113282939,,,
ESP_2018_1,0.697158355451754,0.697158355451754,,,0.75614910784655,0.75614910784655,,
ESP_2019_1,0.763181431988711,0.763181431988711,,,0.80987721498059,0.80987721498059,,
ESP_2020_1,0.612581147518193,0.612581147518193,,,0.695429499775587,0.695429499775587,,
ESP_2020_2,0.554484227359699,,0.554484227359699,,0.573927408010708,,,
ESP_2021_1,0.624471002809373,0.624471002809373,,,0.68051016028591,0.68051016028591,,
ESP_2021_2,0.724063700727147,,0.724063700727147,,0.755289710039483,,0.755289710039483,
ESP_2022_1,0.613354908451177,0.613354908451177,,,0.676700708449093,0.676700708449093,,
ESP_2022_2,0.767417483535089,,0.767417483535089,,0.797855768753887,,0.797855768753887,
ESP_2023_1,0.658503121107469,0.658503121107469,,,0.708996777309494,0.708996777309494,,
ESP_2023_2,0.746300053500564,,0.746300053500564,,0.77383190186536,,0.77383190186536,
FRA_2018_1,0.642210228464188,0.642210228464188,,,0.711910631145499,0.711910631145499,,
FRA_2019_1,0.714345564528532,0.714345564528532,,,0.780189999719381,0.780189999719381,,
FRA_2020_1,0.664180549268176,0.664180549268176,,,0.720577695901665,0.720577695901665,,
FRA_2020_2,0.661765254105431,,0.661765254105431,,0.758634028844618,,0.758634028844618,
FRA_2021_1,0.668390275553388,0.668390275553388,,,0.734579769855262,0.734579769855262,,
FRA_2021_2,0.627175742171746,,0.627175742171746,,0.765475591580933,,0.765475591580933,
FRA_2022_1,0.646699410958063,0.646699410958063,,,0.707315205713933,0.707315205713933,,
FRA_2022_2,0.668249868550211,,0.668249868550211,,0.754430310691898,,0.754430310691898,
FRA_2023_1,0.673337589748312,0.673337589748312,,,0.739772214473112,0.739772214473112,,
FRA_2023_2,0.639958030619969,,0.639958030619969,,0.748553425380483,,0.748553425380483,
ITA_2018_1,0.635057204483582,0.635057204483582,,,0.676438229658584,0.676438229658584,,
ITA_2019_1,0.531910690737859,0.531910690737859,,,0.675199821223353,0.675199821223353,,
ITA_2020_1,0.583561804764428,0.583561804764428,,,0.69307547419476,0.69307547419476,,
ITA_2021_1,0.622394590973689,0.622394590973689,,,0.685532272314199,0.685532272314199,,
ITA_2022_1,0.688939687009065,0.688939687009065,,,0.741596660475162,0.741596660475162,,
ITA_2023_1,0.706830302985075,0.706830302985075,,,0.750036099382138,0.750036099382138,,
ITA_2023_3,0.423029019008344,,,0.423029019008344,0.593235560668685,,,0.423029019008344
POL_2019_3,0.614597113102017,,,0.614597113102017,0.667360069486761,,,0.614597113102017
POL_2020_3,0.517368156654999,,,0.517368156654999,0.577609159495391,,,0.517368156654999
POL_2021_3,0.475139184984928,,,0.475139184984928,0.619776502562992,,,0.475139184984928
POL_2022_3,0.532447258792121,,,0.532447258792121,0.72489888105538,,,0.532447258792121
POL_2023_1,0.441924595317692,,,,0.635194156745248,0.635194156745248,,
POL_2023_3,0.721874037265792,,,0.721874037265792,0.758909179657268,,,0.721874037265792
ITA_2019_3,,,,0.257805692159396,0.626448727362859,,,0.257805692159396
ITA_2020_3,,,,0.375957738936236,0.703283815472384,,,0.375957738936236
ITA_2021_3,,,,0.385097669589302,0.683778315984428,,,0.385097669589302
ITA_2022_3,,,,0.315254273839667,0.583769975473656,,,0.315254273839667
BEL_2021_2,,,,,0.629223042399449,,,
ESP_2023_BUFFER,,,,,0.839431722794825,,,
